,username,text,retweet_count
4992,Sjaechu,"Apakah membunuh 6 anggota FPI itu suatu keberhasilan Polisi atau keberhasilan rezim Jokowi ??

#SayaPercayaFPI",0
4993,muflihun1978,"Pndapat chak Nun saya tdk stuju serendah itu Presidan kita di pandang,PAK JOKOWI rakyat Yg memilih loh RIJIK Itu Si… https://t.co/mZCsvI4tEJ",0
4994,Layangseto20,Presiden Prihatiiiiin,0
4995,FahmiAgustian,Dimakan juga ini barang..... 😂😂😂😂,0
4996,PoliticalComeb1,"RT @kumparan: ""Mas Jokowi, ini imbauan saya kepada Anda. Tolong Anda kendalikan karena semua itu bermuara kepada Saudara Jokowi,"" ucap Amie…",0
4997,Julian303,RT @OssyDermawan: Demokrat Dorong Jokowi Bentuk TPF Usut Tewasnya 6 Pengikut Habib Rizieq https://t.co/5NM6ukpT17,0
4998,Bokir40227872,"RT @VaniaCiprut: Warga siap ikuti pilkada 2020, yang terpenting itu selalu patuhi protokol kesehatan saat melaksanakan pemilihan

#KeTPSPat…",0
4999,Teguhjoy1,"@dw_indonesia @jokowi klu si riziq sekelas gus dur bolehlah dialog, lha ini.....ah sudahlah",0
5000,KadrunGadaOtak,"kadrun deh dong dung pret
.
.

#FPIteroris 
#FPIBibitRadikalisme",0
5001,hgberry,"RT @inyongmanise: Dukungan atas ketegasan Polri dan TNI mengalir dari masyarakat, tokoh2 politik, tokoh militer dan tokoh2 agama dan juga d…",0
5002,AdipatiWirasaba,"@RachlanNashidik @jokowi bukan urusan saya, 😂 😂 😂 😂",0
5003,Najhwa_Q,#SinergiInvestasiBahari,0
5004,Najhwa_Q,"RT @Aryprasetyo85: ""Sekarang investasi pihak luar ini tidak serta merta bisa masuk, kita terbentur lagi dengan regulasi, aturan-aturan peme…",0
5005,DedeShu5,RT @RachlanNashidik: Kita masih menunggu Presiden @Jokowi menyatakan sikapnya terhadap kasus penembakan hingga tewas terhadap 6 warga negar…,0
5006,Toejoehkeliling,"@Ayang_Utriza @prabowo Mohon maaf Ustadz...
M0hon dimaklum... 
Ybs. asam urat nya sedang kambuh, juga sedang terkena radang tenggorokan.",0
5007,azariatika,"@idrisbue1 @jokowi Kita juga berharapnya gitu. Biar pembangunan proyek infrastruktur kita terus berjalan, bahkan ka… https://t.co/ElaPq7qIwS",0
5008,dulqowi,RT @CNNIndonesia: Cak Nun Dorong Dialog Empat Mata Jokowi-Rizieq Shihab https://t.co/DAbGHiAJ5i,0
5009,mnsurbakti,"RT @OposisiCerdas: Amien Rais Marah Ultimatum Jokowi, ""Semua itu Bermuara kepada Anda""
https://t.co/gKvW5QOtkT",0
5010,ZRavhan,"RT @Mulalt_: Utas

"" Mereka Lansung Menembak Saya Dari Jarak Dekat ""
__
Peristiwa Paniai 8 Desember 2014 Masih tersimpan hangat,
Pelanggara…",0
5011,AndrianSoen,"RT @geloraco: Amien Rais Marah Ultimatum Jokowi, ""Semua itu Bermuara kepada Anda""
https://t.co/cH9fYIitgj",0
5012,EmpingBakul,"Mbah. 
Kapan mau jalan kaki jogja jakarta
https://t.co/5R3TgdmWH1",0
5013,alamsyahrp08,@TofaTofa_id @jokowi Potong leher sya klo dy rspon dgn pmecatan,0
5014,Nada10062503,"RT @Cobeh09: Kondisi Sudah Gawat
Betul-2 Sudah Gawat
Bisa Lepas Kendali..
Jokowi Harus Segera Mengendalikan
Karena Semua Bermuara Pada Joko…",0
5015,spektrumku,Halaaah si rijiek mah suruh dialog sama pot kembang aja sanah! 😅,0
5016,Herman84617774,RT @tvOneNews: Cak Nun Dorong Dialog Empat Mata Presiden Jokowi dengan Rizieq Shihab | tvOne Minute https://t.co/jthb3J5aoI,0
5017,Bokir40227872,RT @VaniaCiprut: Walaupun pilkada dilaksanakan saat pandemi namun kesadaran masyarakat untuk mengikuti pilkada sangat tinggi terlihat dari…,0
5018,_jagalpasar,"RT @KontraS: Extra judicial killing sangat berbahaya bagi keamanan &amp; hak hidup kita semua.

Kepolisian apalagi Negara (cc: Presiden @jokowi…",0
5019,WongWonogiri02,RT @RachlanNashidik: Kita masih menunggu Presiden @Jokowi menyatakan sikapnya terhadap kasus penembakan hingga tewas terhadap 6 warga negar…,0
5020,HukumBisnisNet,"Muhammadiyah Desak Jokowi Bentuk Tim Independen Bentrok Polisi-FPI

#hukumbisnis #hukum #bisnis #FPI #polisi… https://t.co/ECGEszKjLF",0
5021,Ellydanus2,"RT @OposisiCerdas: Amien Rais Marah Ultimatum Jokowi, ""Semua itu Bermuara kepada Anda""
https://t.co/gKvW5QOtkT",0
5022,blackrose4202,@Raydhim @jokowi ngenes amat nasib lu bong...gak bisa bayar angsuran kok ya sambatnya ke presiden. Lah trus preside… https://t.co/IWlo40eyWT,0
5023,idrisbue1,"RT @azariatika: @idrisbue1 @jokowi Kita juga berharapnya gitu. Biar pembangunan proyek infrastruktur kita terus berjalan, bahkan kalo bisa…",0
5024,Shunshine91,"RT @Aprilaza9: Setuju Mba,lbih baik adanya sinergi antara pemerintah &amp; pihak swasta agar tdk semua pelabuhan yg akan dibangun menggunkn APB…",0
5025,Bokir40227872,"RT @VaniaCiprut: 92 persen masyarakat akan ke TPS

Data ini menunjukan tingkat kepercayaan masyarakat terhadap keamanan pesta demokrasi dar…",0
5026,H_El_Hidayat,Masing masing ngambil job,0
5027,zolvick_,RT @idrisbue1: Baru kemenhub yang terlihat komit untuk merealisasikan nawacita @jokowi soal tol laut. Mudah2an yang lainnya juga serempak k…,0
5028,PoliticalComeb1,Polri pengecut,0
5029,Maulana11423281,"RT @EnggalPMT: Enak bgt hidup loe, nyari muka didepan Jokowi atas kematian 6 warga negara.",0
5030,boboiboykurama,RT @CNNIndonesia: Cak Nun Dorong Dialog Empat Mata Jokowi-Rizieq Shihab https://t.co/DAbGHiAJ5i,0
5031,Vendra_Deje,"Pemerintah Jokowi mengalokasikan anggaran kesehatan dalam APBN 2021 sebesar Rp 169,7 triliun. Dari total anggaran t… https://t.co/9BYsa9Attb",0
5032,dhalfin_rich,"https://t.co/jP6eBUaIwO
Menolak Lupa,  betapa Indah dan Harmonis @jokowi @susipudjiastuti @kkpgoid @CNNIndonesia #IndonesiaMaju",0
5033,alexsetiawan7,"@gst2005 @PTJASAMARGA @jokowi @setkabgoid @kemenhub151 hampir tiap hari tol japek macet, ini akibat ketidaktegasan… https://t.co/eKdCxdsrSe",0
5034,mang_ib,"RT @Vendra_Deje: Pemerintah Jokowi mengalokasikan anggaran kesehatan dalam APBN 2021 sebesar Rp 169,7 triliun. Dari total anggaran tsb, seb…",0
5035,Bokir40227872,RT @VaniaCiprut: Pantauan lapangan menunjukkan tingginya tingkat kesadaran (awareness) masyarakat soal pencoblosan Pemilihan Kepala Daerah…,0
5036,Ari3Pras,"RT @TyasZain: Letakkan alas kaki di lantai.
Masak di meja makan.. 

Cak Nun, dulu ngajari adil. 
Ambil duit klw dr kantong orang namanya ny…",0
5037,mus_theib,@MbahDinNU @prabowo Baru belanja alutsista k amrik,0
5038,ikanjarang,"@RachlanNashidik @jokowi Bapak president terhormat, saya yakin bapak masih punya hati nurani, turun tanganlah",0
5039,siyasah_aswaja,RT @fadlizon: Media asing mulai menulis pembunuhan 6 org anggita FPI. @KomnasHAM @mohmahfudmd @jokowi,0
5040,fs_fsfsfs_fs,"@YRadianto Saking percayanya sampe lo mungkin gk percaya klo orang2 pemerintah, sprti edy prabowo, juliari, dll korupsi ya?.",0
5041,AFarabih,@RachlanNashidik @jokowi nunggu perintah ...,0
5042,grahachrstm,oh ya ampun,0
5043,CakSaho,"RT @FerdinandHaean3: Barusan saya ditanya oleh seorang kawan : “Bang, itu Fadli Zone apakah merepresentasikan sikap partai Gerindra terhada…",0
5044,OlangBiaca,Tuan @fadlizon mungkin bisa menyampaikan pertanyaan ini pada tuan @prabowo . 🙏,0
5045,Noerma24877278,RT @RachlanNashidik: Kita masih menunggu Presiden @Jokowi menyatakan sikapnya terhadap kasus penembakan hingga tewas terhadap 6 warga negar…,0
5046,Kambing81377273,"RT @musniumar: Ngr tdk blh tunduk pd premanisme, setuju. Kalo yg dimksd premanisme FPI ngawur. FPI tdk mmrs tp mnlong. Premanisme, dr bhs B…",0
5047,alfanlinge,@kharimakharima1 @Gojekmilitan Ya allah hancurkan lah orang yg menindas dan membunuh. Lihat ini pak @jokowi . Diman… https://t.co/XI5BD30Q3N,0
5048,mucharordjalil,"RT @Stakof: nDereaken dawuh CN~
🙏
https://t.co/TMdBnWBL4z",0
5049,Abasyir28,"RT @FPD_DPR: Anggota Komisi 3 @DPR_RI @PDemokrat mengatakan, Presiden sbg kepala pemerintahan perlu membentuk TPF independen mengungkap kas…",0
5050,halpurwanto,"RT @ronavioleta: Ayo pak @jokowi dialog dg HRS.
Dg para pendeta tolikara wkt mesjid dibakar dan dg buzzer/influencer yg kerap menebar fitna…",0
5051,tamimsuper,"RT @MCAOps: Cak Nun: ""Sambil menunggu Presiden mengucapkan belasungkawa atas meninggalnya enam rakyatnya, sekarang saatnya terjadi dialog e…",0
5052,intankwardanic,RT @Ayang_Utriza: Pak @prabowo sbg Menhan RI tidak terdengar sama sekali suaranya &amp; kebijakannya di tengah suasana hiruk-pikuk keamanan RI…,0
5053,tariqbinziyadh,"RT @Aunty_Chala: Apa kabar revolusi mental dan @BPIP_RI @jokowi #SayaPercayaFPI 
#KorupsiMenghancurkanBangsa",0
5054,safrol,@ILCtv1 @jokowi Lom dapet komisaris kayanya....,0
5055,AludraIFF,"RT @TeddyGusnaidi: Kalau ikuti pemikiran Emha Ainun Najib, maka kedepan, para mafia dan teroris dibenarkan dan dibolehkan untuk membuat ker…",0
5056,vynS2,"RT @Cobeh09: Kondisi Sudah Gawat
Betul-2 Sudah Gawat
Bisa Lepas Kendali..
Jokowi Harus Segera Mengendalikan
Karena Semua Bermuara Pada Joko…",0
5057,diriku_Pendosa,@dw_indonesia @jokowi Cak nun kenapa gk ngajak rijik ke penyidik dl aja,0
5058,HabukLucu,"RT @Cobeh09: Kondisi Sudah Gawat
Betul-2 Sudah Gawat
Bisa Lepas Kendali..
Jokowi Harus Segera Mengendalikan
Karena Semua Bermuara Pada Joko…",0
5059,bung_dolly,RT @Ayang_Utriza: Pak @prabowo sbg Menhan RI tidak terdengar sama sekali suaranya &amp; kebijakannya di tengah suasana hiruk-pikuk keamanan RI…,0
5060,diezitoe,RT @mediaindonesia: Empat menteri yang diproses hukum oleh KPK selama periode Presiden Jokowi menunjukkan korupsi makin tersistem.  https:/…,0
5061,Jiwakorsa1995,"RT @FerdinandHaean3: Barusan saya ditanya oleh seorang kawan : “Bang, itu Fadli Zone apakah merepresentasikan sikap partai Gerindra terhada…",0
5062,Najhwa_Q,#SinergiInvestasiBahari,0
5063,Najhwa_Q,"RT @Aryprasetyo85: Investasi Swasta di Pelabuhan Minim, Ini Pertanyaan Para Pengusaha

Asosiasi Badan Usaha Pelabuhan Indonesia mulai mempe…",0
5064,aydi_m0sz4,"RT @AndiArief__: https://t.co/WVWOOFPtQV

PD mendorong Presiden Jokowi membentuk TPF guna mengusut insiden tewasnya 6 pengikut Habib Rizieq…",0
5065,NangGo5,"RT @erha_Kuswandi: @vasco_ruseimy Keren redaksinya...

Hanyasaja, kl untuk dialog 4 mata, tdk mungkin terjadi...msh skr sdh sangat kompleks…",0
5066,Najhwa_Q,#SinergiInvestasiBahari,0
5067,Najhwa_Q,RT @Aryprasetyo85: Sekretaris Jenderal Asosiasi Badan Usaha Pelabuhan Indonesia (ABUPI) Liana Trisnawati menuturkan berbagai hal masih menj…,0
5068,royal_dudeness,"RT @ronavioleta: Ayo pak @jokowi dialog dg HRS.
Dg para pendeta tolikara wkt mesjid dibakar dan dg buzzer/influencer yg kerap menebar fitna…",0
5069,Najhwa_Q,#SinergiInvestasiBahari,0
5070,Cahkuwut,"RT @TyasZain: Letakkan alas kaki di lantai.
Masak di meja makan.. 

Cak Nun, dulu ngajari adil. 
Ambil duit klw dr kantong orang namanya ny…",0
5071,Najhwa_Q,"RT @Aryprasetyo85: Di butuhkan pihak swasta utk investasi di pembangunan pelabuhan. 
peran pihak swasta untuk pengembangan Pelabuhan menuru…",0
5072,riza_ajir,@Ayang_Utriza @prabowo Social distancing 😆😂🤣,0
5073,Bokir40227872,"RT @VaniaCiprut: Untuk mencegah kerumunan di TPS

Pemilih harus datang ke TPS sesuai jam kedatangan yg telah di atur oleh KPU

#KeTPSPatuhi…",0
5074,macano_mpong,@RachlanNashidik @jokowi Ga yakin,0
5075,BangNapiMileni2,"RT @Cobeh09: Kondisi Sudah Gawat
Betul-2 Sudah Gawat
Bisa Lepas Kendali..
Jokowi Harus Segera Mengendalikan
Karena Semua Bermuara Pada Joko…",0
5076,Najhwa_Q,"RT @Aryprasetyo85: Harus nya di pemudah bkn malah di persulit
#SinergiInvestasiBahari",0
5077,Virsi6,@ILCtv1 @jokowi Semua buzzernya pd pinter ngeles. Dah dari dulu mensos rawan korup tapi pemerintah malah setuju ban… https://t.co/BcYguiaZ8s,0
5078,Galih_Akek,"RT @NilaKencana8: Jika pak Prabowo selalu  terdiam dg sikap nya fadli zonk.
Maka rkyat akan mnilai apa yg dilakukan fadli zonk slama ini ud…",0
5079,DarmantoMS,RT @CNNIndonesia: Cak Nun Dorong Dialog Empat Mata Jokowi-Rizieq Shihab https://t.co/DAbGHiAJ5i,0
5080,PancasilaSakti4,"RT @RiuRizkiUtomo_: Yth Pak @prabowo, Akun @fadlizon sudah secara sepihak menyatakan ke enam korban adalah Mujahid. Saya yakin bapak tahu a…",0
5081,Shirosama486,"#ILCBansosDipungli @jokowi hukum mati yes pak ""koruptor"" nya. Tegas pak!!",0
5082,muslimpribumi,"RT @geloraco: Amien Rais Marah Ultimatum Jokowi, ""Semua itu Bermuara kepada Anda""
https://t.co/cH9fYIitgj",0
5083,Tonwart2,"Presiden @jokowi
Sudah tidak punya beban, untuk basmi semua perusuh negara dan intoleran yang yang merusak berbangs… https://t.co/4MAEPqBgQ1",0
5084,Gojekmilitan,RT @alfanlinge: @kharimakharima1 @Gojekmilitan Ya allah hancurkan lah orang yg menindas dan membunuh. Lihat ini pak @jokowi . Dimana anda s…,0
5085,RBonafida,"RT @RBonafida: Pemerintah mengalokasikan anggaran kesehatan sebesar Rp 169,7 trilyun. Dari total tersebut, sebesar Rp 60,5 trilyun dialokas…",0
5086,s4yur_4sem,"RT @KontraS: Extra judicial killing sangat berbahaya bagi keamanan &amp; hak hidup kita semua.

Kepolisian apalagi Negara (cc: Presiden @jokowi…",0
5087,renandabachtar,"RT @FPD_DPR: Anggota Komisi 3 @DPR_RI @PDemokrat mengatakan, Presiden sbg kepala pemerintahan perlu membentuk TPF independen mengungkap kas…",0
5088,lanunatuna,"RT @MardaniAliSera: Dua menteri jadi tersangka @KPK_RI, saya berharap Presiden @jokowi bisa mengakui kesalahannya karena gagal memimpin baw…",0
5089,iqbalrizaldi91,@effendi____ @jokowi Ya kan udah biasa gitu bang. Sejak Belanda datang kan kita diajari mereka jadi bangsa pengecut… https://t.co/S8CiLJotyB,0
5090,Basuki67183891,@jokowi Amin...,0
5091,RBonafida,"RT @RBonafida: Pertamina melalui PT Kilang Pertamina International kebut proyek kilang minyak dan petrokimia di Balikpapan, Phase 1 ditarge…",0
5092,cleopartai,@txtdratika jgn atur aku kecuali kamu pak jokowi,0
5093,EmpingBakul,"RT @TehUbed: OTT Menteri KKP Edhy Prabowo &amp; status tersangka kpd Menteri Sosial Juliari, ini menjadi bukti KPK tetap kuat &amp; juga potret tak…",0
5094,ahmad_chm,RT @CNNIndonesia: Cak Nun Dorong Dialog Empat Mata Jokowi-Rizieq Shihab https://t.co/DAbGHiAJ5i,0
5095,Najhwa_Q,#SinergiInvestasiBahari,0
5096,Najhwa_Q,"RT @Aryprasetyo85: Gmn mgkn kita kan bersaing klo biaya logistik mahal.

Perlu peran swasta utk membangun pelabuhan yg bisa menekan biaya l…",0
5097,HaningJetho,@ProfYLH @jokowi @prabowo @Kemenhan @fadlizon @Gerindra Setuju Prof👍,0
5098,EmpingBakul,RT @CorbanPetrus: Khairul anam yg juga pengamat masalah sosial ini mendukung setiap langkah yang ambil @KPK_RI ini sudah sesuai dng arahan…,0
5099,dehadaud,@AndyPra77353922 Minta pak Jokowi saja.,0
5100,majisyafii,"RT @RD_4WR1212: ANDI ARIFmembandingkan pemerintahan Jokowi dan SBY dlm menangani gejolak di tengah masyarakat. Baca Juga: Baru 20 Tahun, 6…",0
5101,muhamaddaudabd3,RT @RachlanNashidik: Kita masih menunggu Presiden @Jokowi menyatakan sikapnya terhadap kasus penembakan hingga tewas terhadap 6 warga negar…,0
5102,susanmarginanew,@RachlanNashidik @jokowi Hmmm 🤔,0
5103,HyeYanti,RT @detikcom: Muhammadiyah mendesak Presiden Jokowi untuk membentuk tim independen untuk mengusut kasus penembakan yang menewaskan 6 anggot…,0
5104,RomeoFoxCharlie,RT @rahabganendra: PT KCN kasian banget dah...udah semangat2nya swasta berinvestasi di pelabuhan malah direcokin oknum2. Smg cepat kelar ka…,0
5105,Najhwa_Q,#SinergiInvestasiBahari,0
5106,amanidelm2nd,"RT @Ch_Chotlmah: Setelah TNI yg bantu turunkan baliho, teroris Sigi, Papua, kerumunan dan penghadangan aparat di Petamburan, skrng ada isu…",0
5107,Shunshine91,"RT @Aryprasetyo85: Sementara, dari sisi geografis, pengembangan pelabuhan terkendala karena sangat bergantung pada transportasi laut, keter…",0
5108,thriekomara,"RT @new_embun: &gt;&gt; THREAD &lt;&lt;

BERITA PEMBANTAIAN PENGAWAL IB-HRS
             SUDAH MENDUNIA

      SIAP-SIAP REZIM JOKOWI
HADAPI PENGADILAN…",0
5109,HyEvan1,@dw_indonesia @jokowi Sebuah pikiran keGILAan dari Cak Nun pentolan Radikal dan Intoleran yang bermasalah dengan hu… https://t.co/X8SFjlXoo0,0
5110,PancasilaSakti4,@RiuRizkiUtomo_ @prabowo @fadlizon Mundur atau dikeluarkan. Tegas aja.,0
5111,Najhwa_Q,"RT @Aryprasetyo85: Pembangunan Pelabuhan untuk Kesejahteraan Masyarakat

misi pemerintahan Presiden @jokowi lewat berbagai proyek strategis…",0
5112,suradiparlan5,"RT @TeddyGusnaidi: Kalau ikuti pemikiran Emha Ainun Najib, maka kedepan, para mafia dan teroris dibenarkan dan dibolehkan untuk membuat ker…",0
5113,AurorA72834911,"@musniumar HUAHAHAHA... 
MEMANG KAMU GAGAL PAHAM AKUT..... 🤪🤪🤣🤣🤣
FPI ITU ORMAS RADIKAL &amp; INTOLERANSI.
Cc.… https://t.co/O9Wle7GHKm",0
5114,EddieShineLope4,@EfelPrince @UumUmyati14 @Dennysiregar7 @jokowi Kelihatan banget lu kaum kadrun yg klw uda kehabisan ide langsung m… https://t.co/acYMsDQ658,0
5115,SMILE39461132,"RT @OposisiCerdas: Amien Rais Marah Ultimatum Jokowi, ""Semua itu Bermuara kepada Anda""
https://t.co/gKvW5QOtkT",0
5116,Najhwa_Q,#SinergiInvestasiBahari,0
5117,MahadewiGayatri,"Dan doa bani kadrun Tidak ada yg terkabulkan, kecuali doa bibieb yg hampir semua berbalik padanya. Sungguh joss doa… https://t.co/jXjIRHn4RV",0
5118,Najhwa_Q,"RT @Aryprasetyo85: KCN: Pelabuhan Marunda ciptakan lapangan kerja bagi masyarakat

Potensi dengan keberadaan proyek Pelabuhan Marunda ini b…",0
5119,yaudah_ara,@rahabganendra @chriztn @jokowi @erickthohir Semakin banyak yang tertarik semakin membuktikan sbg poros maritim. Wu… https://t.co/71PNEn33wX,0
5120,weng_Akatsuki,"RT @AndiArief__: https://t.co/WVWOOFPtQV

PD mendorong Presiden Jokowi membentuk TPF guna mengusut insiden tewasnya 6 pengikut Habib Rizieq…",0
5121,riza_ajir,Social distancing 😆😂🤣,0
5122,Albain75542964,"RT @MCAOps: Cak Nun: ""Sambil menunggu Presiden mengucapkan belasungkawa atas meninggalnya enam rakyatnya, sekarang saatnya terjadi dialog e…",0
5123,QsSajak,"@RachlanNashidik @jokowi Presiden &amp; wakil presiden ,Bicaralah.!!
Anda di pilih bukan untuk tidur.",0
5124,kaptblek,RT @tvOneNews: Cak Nun Dorong Dialog Empat Mata Presiden Jokowi dengan Rizieq Shihab | tvOne Minute https://t.co/jthb3J5aoI,0
5125,Abiem77,Apakah anda tega pak @jokowi melihat tangisan rakyat mnyayat hati begini?,0
5126,chu_jali,@RachlanNashidik @jokowi Kpps za dulu dicueki,0
5127,TukangRetwet20,RT @jansen_jsp: https://t.co/ZGAZM4ykaz,0
5128,hidup_di_bumi,"RT @OposisiCerdas: Amien Rais Marah Ultimatum Jokowi, ""Semua itu Bermuara kepada Anda""
https://t.co/gKvW5QOtkT",0
5129,duta_kurniawan,RT @RachlanNashidik: Kita masih menunggu Presiden @Jokowi menyatakan sikapnya terhadap kasus penembakan hingga tewas terhadap 6 warga negar…,0
5130,HyeYanti,RT @RachlanNashidik: Kita masih menunggu Presiden @Jokowi menyatakan sikapnya terhadap kasus penembakan hingga tewas terhadap 6 warga negar…,0
5131,Najhwa_Q,#SinergiInvestasiBahari,0
5132,Najhwa_Q,"RT @Aryprasetyo85: Sementara, dari sisi geografis, pengembangan pelabuhan terkendala karena sangat bergantung pada transportasi laut, keter…",0
5133,ArifSareph,"@CNNIndonesia Waduh berat cak klo jokowi disuruh dialog, ruwet ruwet ruwet.",0
5134,RomeoFoxCharlie,"RT @mochamadarip: Bila ada pihak swasta seperti PT. KCN yang berminat membangun pelabuhan, dan memang tidak banyak investor yang berminat m…",0
5135,zaenimat8,"@RachlanNashidik @jokowi Gak bakalan,",0
5136,bab8a4b40d8a498,"@ILCtv1 @jokowi Anda percaya dg mulut manis indentitas "" Imanuel""??.
Anda berdosa.🙂",0
5137,bbkurang75kg,RT @RachlanNashidik: Kita masih menunggu Presiden @Jokowi menyatakan sikapnya terhadap kasus penembakan hingga tewas terhadap 6 warga negar…,0
5138,ReshtuA,"RT @RBonafida: Pemerintah mengalokasikan anggaran kesehatan sebesar Rp 169,7 trilyun. Dari total tersebut, sebesar Rp 60,5 trilyun dialokas…",0
5139,alifmufarrijan,"Sesuai prediksi, Begawan kita, Mbah Nun, turun gunung walaupun masih pelan-pelan.",0
5140,ElyanaPertiwi,@addygembel @Phopi_RA Jokowi katanya mau nyoba duluan yok buktiin dong,0
5141,zandaclause,"@FahmyS15 @fadlizon @DPR_RI @DivHumas_Polri @jokowi @KomnasHAM @haris_azhar Playing victim amat...

Kalo lagi sok j… https://t.co/iXiCoRKdlH",0
5142,indragiri313,"RT @OposisiCerdas: Amien Rais Marah Ultimatum Jokowi, ""Semua itu Bermuara kepada Anda""
https://t.co/gKvW5QOtkT",0
5143,RomeoFoxCharlie,"RT @bringas3006: Membaca ini jd ingat KCN .. 
Ehh coba itu, masalah yg dihadapi KCN, kan sebetulnya krn tdk jelasnya kepastian hukum sehing…",0
5144,Najhwa_Q,#SinergiInvestasiBahari,0
5145,PancasilaSakti4,RT @Novrdx1: @RiuRizkiUtomo_ @prabowo @fadlizon Kalau cara2 menjijikan @fadlizon ini atas perintah dan persetujuan @Gerindra  @prabowo .. C…,0
5146,ReshtuA,"RT @RBonafida: Pertamina melalui PT Kilang Pertamina International kebut proyek kilang minyak dan petrokimia di Balikpapan, Phase 1 ditarge…",0
5147,Najhwa_Q,"RT @Aryprasetyo85: Genjot Investasi Pelabuhan, Sinergi adalah Kunci

Untuk menggenjot pertumbuhan investasi khususnya sektor pelabuhan di t…",0
5148,sidiqae,RT @hnurwahid: Nasir Djamil anggota @FPKSDPRRI sampaikn usulan langsung ke Moeldoko (KSP) agar Presiden @jokowi unt bentuk Tim Pencari Fakt…,0
5149,Adhei17,Terimakasih pak @Nurmantyo_Gatot saya masih menunggu dari pak @SBYudhoyono @jokowi @prabowo please pak bapak...,0
5150,fariji_lacak,"RT @inyongmanise: Dukungan atas ketegasan Polri dan TNI mengalir dari masyarakat, tokoh2 politik, tokoh militer dan tokoh2 agama dan juga d…",0
5151,QsSajak,@Bojan37044175 @PaskalisO @RachlanNashidik @jokowi Itu orang mungkin mabok😁,0
5152,uburuburlaut_,@13ndteloo_ @Arie_Kriting @jokowi yookk,0
5153,singkong_kolak,"RT @musniumar: Ngr tdk blh tunduk pd premanisme, setuju. Kalo yg dimksd premanisme FPI ngawur. FPI tdk mmrs tp mnlong. Premanisme, dr bhs B…",0
5154,PancasilaSakti4,RT @HyEvan1: @RiuRizkiUtomo_ @azul93gride @prabowo @fadlizon Pak Menhan @prabowo masih bisa mengendalikan Kader anda yg bernama @fadlizon ?…,0
5155,imus28,"RT @new_embun: &gt;&gt; THREAD &lt;&lt;

BERITA PEMBANTAIAN PENGAWAL IB-HRS
             SUDAH MENDUNIA

      SIAP-SIAP REZIM JOKOWI
HADAPI PENGADILAN…",0
5156,Michumiomecamo1,@dw_indonesia @jokowi Ujarku smpyn salah server cak 🤪,0
5157,RomeoFoxCharlie,"RT @bowosusilo94: Up nih.

Mengingat negara Indonesia adalah kepulauan, jadi memperkuat sektor maritim tentu sangatlah penting. Semoga aja…",0
5158,Najhwa_Q,@Aryprasetyo85 @jokowi @KSPgoid @DSutiyanti @KemenBUMN #SinergiInvestasiBahari https://t.co/yFFMVUWwr8,0
5159,mrsballiho19,Alah dasar pecundang Ng berani ngadepin kabur kaburan JIKA memang polisi ma TNI Ng bisa nyeret Mrs biar rakyat yang… https://t.co/m9GLZ5JNK8,0
5160,Najhwa_Q,#SinergiInvestasiBahari,0
5161,Herman84617774,"RT @EnggalPMT: Enak bgt hidup loe, nyari muka didepan Jokowi atas kematian 6 warga negara.",0
5162,Najhwa_Q,"RT @Aryprasetyo85: KCN: Prospek bisnis pelabuhan di Indonesia besar dan terus berkembang

Kendati demikian, menurut Widodo, semua tergantun…",0
5163,PancasilaSakti4,"RT @liklikulila: @RiuRizkiUtomo_ @dewi_darmawati @prabowo @fadlizon sy yakin pak @prabowo adalah ksatria sejati ,maka ajarilah peliharaan B…",0
5164,RonaldLampard8,RT @Ayang_Utriza: Pak @prabowo sbg Menhan RI tidak terdengar sama sekali suaranya &amp; kebijakannya di tengah suasana hiruk-pikuk keamanan RI…,0
5165,MusonnifZ,Bangsa Pengecut,0
5166,PatoBranco11,"RT @BudiGun96970393: Abah kira tak penting dilakukan dialog 4 mata.

Menurut kalian penting gak sih? https://t.co/bwQeVVQkoe",0
5167,ilhamprmn,"RT @kumparan: ""Mas Jokowi, ini imbauan saya kepada Anda. Tolong Anda kendalikan karena semua itu bermuara kepada Saudara Jokowi,"" ucap Amie…",0
5168,mhbmuhib17,"RT @MMargani5: Orang yang ""Anti"" Dialog tak kenal Sila ke.4 PANCASILA .
#SayaPercayaFPI
#SayaPercayaFPI https://t.co/fE1f5gNmUh",0
5169,ioleosNKRIfix,@Indonesianews15 Siapa pula Cak Nun ini.... mau perintah Jokowi?,0
5170,WidyowatiSari,"RT @geloraco: Tuntutan FPI Sumut ke Jokowi Usai 6 Laskar FPI Tewas Tertembak
https://t.co/J8MQPkxwNL",0
5171,RomeoFoxCharlie,"RT @LisaSelv9: iya, jalan keluar biaya logistik tinggi yah bangun pelabuhan 
#SinergiInvestasiBahari https://t.co/tzRgd6p4s2",0
5172,ipedroom,@insecuties Prabowo,0
5173,jjsengui,"RT @Cigarilos5: Proyek Strategis SPAM Rp 1,2 Triliun di Lampung Rampung
(https://t.co/zrEArGUB4c)

Presiden Jokowi Gas Pol Infrastruktur 👍…",0
5174,bung_dolly,"RT @TaliUdeng: Masalah dibikin sendiri...diributin sendiri.. klo sdah apes negara yang disalahin.. kan asu..
Perusuh kok diajak rundingan..…",0
5175,risaxmot,@RachlanNashidik Jokowi ampe skrng belom ngomong tuh soal penembakan di cikampek :D,0
